framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,fp8,4095,0.017093333105246227
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,float16,8191,0.01834133391578992
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,fp8,8191,0.020517333100239437
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,float16,16383,0.02288000037272771
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,fp8,16383,0.025114665428797405
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,float16,1,0.011333333949247995
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,fp8,1,0.01249066616098086
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,float16,3,0.011328000575304031
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,fp8,3,0.012357333054145178
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,float16,7,0.011237333218256632
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,fp8,7,0.01240533341964086
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,float16,15,0.011509332805871964
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,fp8,15,0.01227733368674914
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,float16,31,0.01137599969903628
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,fp8,31,0.012383999923865
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,float16,63,0.011296000331640244
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,fp8,63,0.012346666306257248
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,float16,127,0.011370666325092316
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,fp8,127,0.013424000392357508
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,float16,255,0.012373333175977072
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,fp8,255,0.013552000125249227
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,float16,511,0.013034666577974955
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,fp8,511,0.014565333724021912
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,float16,1023,0.013834666460752487
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,fp8,1023,0.014901333798964819
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,float16,2047,0.015370666980743408
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,fp8,2047,0.01716800034046173
